objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,version_publishers,version_languages,version_yearpublished,version_nickname
"Stomp the Plank","367771","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","112055164","5.87249","6.89715","1","3990","1791","thing","Stomp the Plank","2","4","20","20","15","2022","2,3,4","4","4+","No necessary in-game text","","","","","","standalone","","","","",""
"Stone Age","34635","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","31794232","7.3851","7.51462","2.4572","183","61137","thing","Stone Age","2","4","90","90","60","2008","2,3,4","4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"SUPERA","410225","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","129971127","0","7.26","0","0","12","thing","SUPERA","1","8","20","20","10","2023","","","4","No necessary in-game text","","","","","","standalone","","","","",""
"Surfosaurus MAX","394887","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","128455344","5.99561","6.96847","1.1765","3135","1802","thing","Surfosaurus MAX","2","6","20","20","20","2023","3,4,5,6","3","8","No necessary in-game text","","","","","","standalone","","","","",""
"Sushi Go!","133473","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","36780375","6.87489","6.98633","1.1633","643","94562","thing","Sushi Go!","2","5","15","15","15","2013","3,4,5","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Taco Cat Goat Cheese Pizza","253664","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","90593185","6.17752","6.50755","1.0359","2266","23130","thing","Taco Cat Goat Cheese Pizza","2","8","30","30","10","2018","3,4,5,6,7,8","4,5,6","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Tajemnicze Domostwo","113997","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","30934666","6.59743","7.08131","1.8287","1076","5415","thing","Tajemnicze Domostwo","2","7","60","60","30","2013","3,4,5,6,7","4,5","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Take 5","432","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","90593270","6.85344","6.98114","1.1901","674","48360","thing","Take 5","2","10","45","45","45","1994","3,4,5,6,7,8,9,10","5,6","8+","No necessary in-game text","","","","","","standalone","","","","",""
"The Taverns of Tiefenthal","269207","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","90590794","7.27821","7.57552","2.6936","245","28297","thing","The Taverns of Tiefenthal","2","4","60","60","60","2019","2,3,4","2,3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Terra","153507","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","90593677","6.15866","6.79707","1.4928","2345","3410","thing","Terra","2","6","45","45","45","2014","2,3,4,5,6","4","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Terra Magyarország","416686","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","128455438","0","5.66667","0","0","13","thing","Terra Magyarország","2","5","45","45","45","2024","","","","","","","","","","standalone","","","","",""
"Terra Mystica","120677","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","32454968","7.86467","8.03695","3.9741","35","54328","thing","Terra Mystica","2","5","150","150","60","2012","2,3,4,5","4","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Terraforming Mars","167791","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","47340134","8.193","8.34255","3.266","8","153775","thing","Terraforming Mars","1","5","120","120","120","2016","1,2,3,4","3","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Terraforming Mars: Ares Expedition","328871","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95147538","7.37809","7.64143","2.9172","186","38675","thing","Terraforming Mars: Ares Expedition","1","4","60","60","45","2021","1,2,3,4","3","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Terraforming Mars: The Dice Game","296108","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","112055174","6.60004","7.3204","2.4098","1070","9299","thing","Terraforming Mars: The Dice Game","1","4","45","45","45","2023","1,2,3,4","2","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"That Time You Killed Me","344258","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","116544644","6.43414","7.35443","2.3462","1462","5186","thing","That Time You Killed Me","2","2","30","30","15","2021","2","2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"That's Pretty Clever!","244522","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","102673695","7.36664","7.55659","1.8562","197","44831","thing","That's Pretty Clever!","1","4","30","30","30","2018","1,2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"This is Mine!","387911","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","129971139","5.52933","7.49756","0","16399","93","thing","This is Mine!","2","4","45","45","30","2023","","","","","","","","","","standalone","","","","",""
"Ticket to Ride: Europe","14996","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","26677711","7.39742","7.52518","1.9171","174","132546","thing","Ticket to Ride: Europe","2","5","60","60","30","2005","2,3,4,5","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Tikal","54","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","24835891","7.11168","7.31898","2.7772","371","28794","thing","Tikal","2","4","90","90","90","1999","2,3,4","4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Tiletum","351913","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","112055265","7.20773","7.86356","3.394","292","9940","thing","Tiletum","1","4","100","100","60","2022","1,2,3","2,3","14+","No necessary in-game text","","","","","","standalone","","","","",""
"Time Bomb","236217","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","90593013","6.24179","7.14759","1.0702","2022","3683","thing","Time Bomb","4","8","30","30","1","2016","5,6,7,8","6","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Timeline: Music & Cinema","145189","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","37116175","6.21874","6.72112","1.086","2115","7035","thing","Timeline: Music & Cinema","2","8","15","15","15","2013","2,3,4,5,6,7,8","4,5,6","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Tiny Towns","265736","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","67904210","6.99331","7.18966","2.0678","495","35178","thing","Tiny Towns","1","6","60","60","45","2019","1,2,3,4,5","3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Top Ten","300905","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","102674155","6.76388","7.40557","1.0811","790","8539","thing","Top Ten","4","9","30","30","30","2020","4,5,6,7,8,9","6,7,8","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Tower of Doubt","155195","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","129971101","5.54045","6.7142","2","14248","241","thing","Tower of Doubt","2","2","20","20","10","2012","2","2","","No necessary in-game text","","","","","","standalone","","","","",""
"Travelin'","205961","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","128455968","5.6356","6.86998","1.3125","7726","664","thing","Travelin'","2","5","50","50","20","2017","3,4,5","4,5","8","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Trekking Through History","353288","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","112051982","6.96382","7.53351","1.7551","535","12298","thing","Trekking Through History","1","4","60","60","30","2022","1,2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Trial by Trolley","282171","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","97507503","5.78002","6.02107","1.0253","4932","11048","thing","Trial by Trolley","3","13","90","90","30","2020","3,4,5,6,7,8,9,10","5,7","16+","Unplayable in another language","","","","","","standalone","","","","",""
"Trio","352515","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","112052109","6.97012","7.38881","1.0457","525","19984","thing","Trio","3","6","15","15","15","2021","3,4,5,6","4,5","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Tucano","318556","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","90591974","5.79209","6.4396","1.0811","4788","1850","thing","Tucano","2","4","15","15","15","2021","2,3,4","2","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Twin It!","222887","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","57386276","5.86592","6.7277","1","4045","2527","thing","Twin It!","2","6","10","10","5","2017","2,3,4,5,6","4","5+","No necessary in-game text","","","","","","standalone","","","","",""
"Twisty","258761","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","102674649","5.5556","7.09894","1.4","12306","213","thing","Twisty","2","4","30","30","20","2018","2,3,4","4","","No necessary in-game text","","","","","","standalone","","","","",""
"Undergrove","376740","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","131116115","6.0249","7.04993","2.9","2971","3532","thing","Undergrove","1","4","75","75","60","2024","1,2,3,4","3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Underwater Cities","247763","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","57386308","7.77408","8.04236","3.5801","50","29044","thing","Underwater Cities","1","4","150","150","80","2018","1,2,3","2","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Unmatched: Cobble & Fog","294484","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","102674487","7.37638","7.93406","1.9712","187","21169","thing","Unmatched: Cobble & Fog","2","4","40","40","20","2020","2,4","2","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Unmatched: Robin Hood vs. Bigfoot","274638","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","128456431","7.06962","7.89856","1.9153","418","12834","thing","Unmatched: Robin Hood vs. Bigfoot","2","2","20","20","20","2019","2","2","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"The Vale of Eternity","385529","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","128454133","7.11611","7.60185","2.1483","368","13424","thing","The Vale of Eternity","2","4","45","45","30","2023","2,3,4","3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Verdant","334065","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","116543105","6.78693","7.27579","2.0747","757","14848","thing","Verdant","1","5","60","60","45","2022","1,2,3,4","2,3","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Viking See-Saw","351810","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","129971073","6.05888","7.14696","1.0417","2806","2126","thing","Viking See-Saw","2","4","10","10","10","2021","2,3,4","2,4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Viscounts of the West Kingdom","296151","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","90590676","7.37281","7.80562","3.4559","192","21642","thing","Viscounts of the West Kingdom","1","4","90","90","60","2020","1,2,3,4","3","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Viticulture Essential Edition","183394","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","47339975","7.81428","7.96448","2.895","43","75500","thing","Viticulture Essential Edition","1","6","90","90","45","2015","1,2,3,4,5","3,4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"VoxPop: The Card Game","413782","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","128456539","0","0","0","0","1","thing","VoxPop: The Card Game","2","8","30","30","15","2022","","","","","","","","","","standalone","","","","",""
"Waterfall Park","396618","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","112055198","5.95538","7.06805","1.95","3384","2468","thing","Waterfall Park","3","5","45","45","45","2023","4,5","5","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Watergate","274364","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","102674307","7.39207","7.73166","2.2749","179","24099","thing","Watergate","2","2","60","60","30","2019","2","2","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Wavelength","262543","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","90595415","6.97995","7.21427","1.1199","507","30066","thing","Wavelength","2","12","45","45","30","2019","4,5,6,7,8,9,10,11,12","6,8","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Welcome Back to the Dungeon","195043","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","67904297","6.28359","6.69601","1.3099","1874","10675","thing","Welcome Back to the Dungeon","2","4","30","30","30","2016","2,3,4","3,4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Welcome to the Dungeon","150312","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","39049014","6.37639","6.53009","1.237","1611","27124","thing","Welcome to the Dungeon","2","4","30","30","30","2013","2,3,4","3","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"The West Kingdom Tomesaga","296152","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","125373510","6.02567","7.60304","3.3","0","7640","thing","The West Kingdom Tomesaga","2","6","240","240","60","2020","2,3","3","","","","","","","","expansion","","","","",""
"When I Dream","198454","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","47340119","6.50404","6.93126","1.1889","1282","11050","thing","When I Dream","4","10","40","40","20","2016","4,5,6,7,8,9,10","6","8+","Unplayable in another language","","","","","","standalone","","","","",""
"Whirling Witchcraft","335275","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","90592628","6.25989","7.18414","1.8302","1952","3682","thing","Whirling Witchcraft","2","5","30","30","15","2021","2,3,4,5","3","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"The White Castle","371942","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","125373246","7.66656","7.99071","3.0513","76","34249","thing","The White Castle","1","4","80","80","80","2023","1,2,3,4","3","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Wilmot's Warehouse","424975","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","133027189","6.1773","7.54852","1.1905","2267","2199","thing","Wilmot's Warehouse","2","6","30","30","30","2024","2,3,4,5,6","4","6+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Wingspan","266192","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","71195010","7.85571","8.00726","2.475","38","171008","thing","Wingspan","1","5","70","70","40","2019","1,2,3,4","3","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"The Wolves","368058","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","112055201","6.6189","7.26674","2.8239","1042","7634","thing","The Wolves","2","5","75","75","75","2022","2,3,4","3","12+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Wormlord","282347","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","90591425","5.50089","5.7","1","24661","83","thing","Wormlord","2","8","10","10","5","2019","","","","","","","","","","standalone","","","","",""
"Wyrmspan","410201","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","128456808","7.50351","7.96922","2.8073","132","28423","thing","Wyrmspan","1","5","90","90","90","2024","1,2,3,4","3","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Xylotar","414302","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","129971016","5.80179","6.92776","1.8571","4665","1245","thing","Xylotar","2","5","30","30","30","2024","2,3,4,5","4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Yeti in the House","263097","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","129971052","5.51919","6.51328","1","19103","226","thing","Yeti in the House","2","10","45","45","15","2018","2,3,4,5,6,7,8,9,10","2","6+","","","","","","","standalone","","","","",""
"Yōkai","269146","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73080326","5.85326","6.59385","1.5312","4172","2216","thing","Yōkai","2","4","35","35","15","2019","2,3,4","3,4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"You're Bluffing!","1117","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","90594049","6.18976","6.5843","1.6294","2229","8631","thing","You're Bluffing!","3","5","45","45","45","1985","3,4,5","5","10+","No necessary in-game text","","","","","","standalone","","","","",""
"YUBIBO","425602","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","128457074","5.61311","7.0257","1.25","8558","229","thing","YUBIBO","2","8","10","10","5","2024","2,3,4,5,6,7,8","3,4,5,6","","No necessary in-game text","","","","","","standalone","","","","",""
