objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,version_publishers,version_languages,version_yearpublished,version_nickname
"Star Wars: The Clone Wars","370913","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204581","6.80536","7.53669","2.1575","735","12095","thing","Star Wars: The Clone Wars","1","5","60","60","60","2022","1,2,3,4","2,3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Stella: Dixit Universe","329845","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908822","6.6555","7.29139","1.1649","977","8756","thing","Stella: Dixit Universe","3","6","30","30","30","2021","3,4,5,6","5,6","6+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Stone Age Junior","191004","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535895","6.10308","6.61378","1.1389","2600","6200","thing","My First Stone Age","2","4","15","15","15","2016","2,3,4","3,4","4–10","No necessary in-game text","","","","","","standalone","","","","",""
"Stone Age: Jubileum","260678","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535878","6.68409","7.94668","2.3067","0","5193","thing","Stone Age: Anniversary","2","4","90","90","60","2018","2,3,4","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Stranger Things: Attack of the Mind Flayer","361457","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908831","5.49267","5.54406","1.125","26449","925","thing","Stranger Things: Attack of the Mind Flayer","4","10","20","20","20","2022","4,5,6,7,8,9,10","7,8","8+","","","","","","","standalone","","","","",""
"Stranger Things: Hellyel lefelé","374502","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310074","6.02438","7.2943","2.1935","2974","2978","thing","Stranger Things: Upside Down","2","4","60","60","60","2023","1,2,3,4","4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Reflexshop","Hungarian","2023","Hungarian edition"
"Stupefy!","369519","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204593","5.58899","6.28463","1.3","9783","964","thing","Stupefy!","4","8","30","30","30","2022","4,5,6,7,8","4,6,8","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Stupid Deaths","258855","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310083","5.32336","4.3983","1","29505","1731","thing","Stupid Deaths","2","6","0","0","0","2019","4,5,6","6","6+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","Piatnik","Hungarian","2019","Piatnik Hungarian edition"
"Subtext","265684","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73945910","5.66733","6.45416","1.2857","6862","884","thing","Subtext","4","8","40","40","20","2019","5,6,7","5","","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Summoner Wars (Second Edition)","332800","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908840","7.14115","8.05461","2.5714","349","8550","thing","Summoner Wars (Second Edition)","2","2","60","60","40","2021","2","2","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Super Farmer","17557","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441580","5.5481","5.72071","1.1466","13197","3000","thing","Super Farmer","2","6","20","20","20","1943","2,3,4,5,6","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Sushi Dice","142334","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535915","5.60462","5.88637","1.0789","8951","1979","thing","Sushi Dice","2","6","20","20","20","2014","2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Sushi Go Party!","192291","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535900","7.22205","7.37731","1.3162","279","72446","thing","Sushi Go Party!","2","8","20","20","20","2016","2,3,4,5,6,7,8","4,5","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Sushi Go!","133473","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535898","6.87481","6.98621","1.1633","644","94614","thing","Sushi Go!","2","5","15","15","15","2013","3,4,5","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Sushi Roll","271869","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310112","6.47924","6.99488","1.2821","1343","9903","thing","Sushi Roll","2","5","20","20","20","2020","2,3,4,5","4","6+","No necessary in-game text","","","","","","standalone","","Reflexshop","Hungarian","2020","Hungarian edition"
"Sweet & Spicy","355737","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204596","5.65405","6.79571","1.3333","7201","979","thing","Sweet & Spicy","2","6","15","15","15","2022","2,3,4,5,6","4,5","6+","","","","","","","standalone","","","","",""
"Swordcrafters","243994","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535909","5.64486","6.43347","1.3333","7436","803","thing","Swordcrafters","1","5","30","30","20","2018","2,3,4","3","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Szabadulj kvíz","328218","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441536","0","5.85","0","0","16","thing","Szabadulj kvíz","2","6","60","60","60","0","","","","","","","","","","standalone","","","","",""
"Szabadulópakli: A függöny mögött","267735","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73946282","5.96898","6.84812","1.8421","3292","2508","thing","Deckscape: Behind the Curtain","1","6","60","60","60","2019","1,2,3,4","2","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Szabadulópakli: A velencei meló","245045","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73946276","6.04622","6.65216","1.6389","2869","3913","thing","Deckscape: Heist in Venice","1","6","90","90","30","2018","2,3,4,5,6","6","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Szabadulópakli: Eldorádó legendája","258451","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73946278","5.87697","6.39412","1.7419","3949","3309","thing","Deckscape: The Mystery of Eldorado","1","6","90","90","30","2018","1,2,3,4","2","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Szabadulópakli: Időpróba","218311","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73946272","6.08584","6.55237","1.5902","2676","4778","thing","Deckscape: Test Time","1","6","90","90","30","2017","1,2,3,4","2","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Szabadulópakli: London végórái","230498","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73946275","5.8212","6.15405","1.9737","4461","3969","thing","Deckscape: The Fate of London","1","6","60","60","60","2017","1,2,3,4","2,3","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Szamuráj szellem","158900","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535911","6.2236","6.58133","2.135","2097","8439","thing","Samurai Spirit","1","7","45","45","20","2014","1,2,3,4,5,6,7","1","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Szavadkőművesek","367367","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310142","5.54719","6.26466","1","13316","581","thing","Little Secret","3","9","45","45","15","2023","5,6,7,8,9","6,7","","","","","","","","standalone","","Reflexshop","Hungarian","2023","Hungarian edition"
"Szellemek Szigete","162886","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73946099","8.1418","8.33997","4.0763","11","92862","thing","Spirit Island","1","4","120","120","90","2017","1,2,3,4","2","14+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Szellemlépcső","12346","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535929","5.90748","6.41889","1.0935","3721","3596","thing","Spooky Stairs","2","4","15","15","10","2003","3,4","4","4+","No necessary in-game text","","","","","","standalone","","","","",""
"Szellemtinta: Üzenetek a túlvilágról","330592","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310192","6.47819","7.40172","1.1739","1346","5023","thing","Phantom Ink","2","8","15","15","10","2023","4,5,6,7,8","4,6","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","Gém Klub Kft.","Hungarian","2023","Hungarian edition"
"Szerelmes Levél","129622","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535925","7.123","7.22574","1.1846","364","116110","thing","Love Letter","2","4","20","20","20","2012","3,4","4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Szkítia fosztogatói","301880","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441559","7.09098","7.70444","2.7727","398","12344","thing","Raiders of Scythia","1","4","80","80","60","2020","1,2,3,4","3","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Szócsapdák","257527","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310223","6.38776","6.98923","1.4262","1584","7201","thing","Trapwords","4","8","45","45","30","2019","4,5,6,7,8","6","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","Gém Klub Kft.","Hungarian","2019","Hungarian edition"
"Szörnyparádé","231484","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441566","6.43805","7.22059","2.1529","1457","5402","thing","Carnival of Monsters","2","5","45","45","45","2019","3,4,5","4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Szörnyszekrény","43578","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441571","5.77782","6.31227","1.0169","4964","2910","thing","Monster Chase","1","6","10","10","10","2009","1,2,3,4,5","3","3–8","No necessary in-game text","","","","","","standalone","","","","",""
"Sztorikocka","20545","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535921","5.92651","6.22263","1.1111","3589","11818","thing","Rory's Story Cubes","1","12","20","20","20","2005","1,2,3,4,5,6","2,3,4","4+","No necessary in-game text","","","","","","standalone","","","","",""
"Szuper Farmer","17557","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441582","5.5481","5.72071","1.1466","13197","3000","thing","Super Farmer","2","6","20","20","20","1943","2,3,4,5,6","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Szuper Farmer - A kártyajáték","286147","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85463461","5.54109","7.35313","1.5","14168","151","thing","Super Farmer: The Card Game","2","6","30","30","15","2019","2,3,4,5,6","2,3,4","8+","","","","","","","standalone","","","","",""
"Szuper Farmer - Ranch","130729","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85463511","5.56206","6.04851","1.5625","11729","600","thing","Rancho","2","6","45","45","45","2012","3,4,5,6","6","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Szupercsapat!","359970","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310336","6.66471","7.07135","1.8053","955","10652","thing","Challengers!","1","8","45","45","45","2022","2,4,6,8","4,6,8","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","1 More Time Games; Gém Klub Kft.; Z-Man Games","Hungarian","2022","Hungarian edition"
"Szüret","205045","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441594","6.04843","6.81159","1.3636","2858","2235","thing","Avenue","1","10","15","15","15","2016","1,2,3,4,5,6,7,8,9,10","2,4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"T.I.M.E Stories","146508","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536008","7.15297","7.35429","2.5882","341","43168","thing","T.I.M.E Stories","2","4","90","90","90","2015","2,3,4","4","14+","Unplayable in another language","","","","","","standalone","","","","",""
"Taboo","1111","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310460","6.13748","6.31373","1.2006","2441","27283","thing","Taboo","4","10","20","20","20","1989","4,5,6,7,8,9,10","6,8","10+","Unplayable in another language","","","","","","standalone","","","","",""
"Tábortűz","295192","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310418","6.14061","6.76809","1","2424","8411","thing","Tinderblox","2","6","15","15","3","2024","2,3,4,5,6","3,4","6+","No necessary in-game text","","","","","","standalone","","Reflexshop","Hungarian","2024","Hungarian edition"
"Taco Cat Goat Cheese Pizza","253664","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907776","6.1775","6.50713","1.0359","2268","23168","thing","Taco Cat Goat Cheese Pizza","2","8","30","30","10","2018","3,4,5,6,7,8","4,5,6","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Take a Train","182799","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441598","5.51386","5.95861","1.6667","20752","177","thing","Take a Train","2","6","60","60","30","2015","3,4,5","4","8–12","No necessary in-game text","","","","","","standalone","","","","",""
"Takenoko","70919","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535936","7.06106","7.19927","1.9728","428","76016","thing","Takenoko","2","4","45","45","45","2011","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Takenoko: Apróságok","174095","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535939","6.77866","7.51658","1.8824","0","18081","thing","Takenoko: Chibis","2","4","45","0","45","2015","2,3,4","3,4","8+","No necessary in-game text","","","","","","expansion","","","","",""
"The Taverns of Tiefenthal","269207","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908885","7.2784","7.57568","2.6944","246","28316","thing","The Taverns of Tiefenthal","2","4","60","60","60","2019","2,3,4","2,3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Tea 2 főre","294448","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73946023","5.803","6.55971","1.4815","4653","2939","thing","Tea for 2","2","2","30","30","20","2020","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Tension: The Crazy Naming Game","12920","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310586","5.52622","5.83224","1","17155","609","thing","Tension: The Crazy Naming Game","4","4","40","40","40","1992","","","10+","","","","","","","standalone","","","","",""
"Terra Mystica","120677","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535943","7.86471","8.03703","3.9732","35","54348","thing","Terra Mystica","2","5","150","150","60","2012","2,3,4,5","4","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Terraforming Mars: Ares Expedition","328871","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907432","7.37812","7.64144","2.9172","186","38688","thing","Terraforming Mars: Ares Expedition","1","4","60","60","45","2021","1,2,3,4","3","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Terraforming Mars: Colonies","255681","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","108077028","7.47616","8.10271","2.9903","0","31079","thing","Terraforming Mars: Colonies","1","5","120","120","120","2018","1,2,3,4,5","3","12+","Extensive use of text - massive conversion needed to be playable","","","","","","expansion","","","","",""
"Terraforming Mars: Hellas & Elysium","218127","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","108077004","7.85943","8.37565","2.7791","0","39624","thing","Terraforming Mars: Hellas & Elysium","1","5","120","120","90","2017","1,2,3,4,5","3","12+","No necessary in-game text","","","","","","expansion","","","","",""
"Terraforming Mars: Prelude","247030","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","108077021","8.41288","8.84569","2.5435","0","51422","thing","Terraforming Mars: Prelude","1","5","120","120","90","2018","1,2,3,4,5","3","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","expansion","","","","",""
"Terraforming Mars: Turmoil","273473","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","108077017","6.84658","7.47346","3.6727","0","25436","thing","Terraforming Mars: Turmoil","1","5","150","150","150","2019","1,2,3,4,5","3","12+","Extensive use of text - massive conversion needed to be playable","","","","","","expansion","","","","",""
"Terraforming Mars: Venus Next","231965","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","108077011","7.09426","7.56899","2.8547","0","31672","thing","Terraforming Mars: Venus Next","1","5","120","120","90","2017","1,2,3,4,5","3,4","12+","Extensive use of text - massive conversion needed to be playable","","","","","","expansion","","","","",""
"Tezamen","321953","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441620","0","5","0","0","11","thing","Tezamen","2","2","15","15","15","2020","","","","","","","","","","standalone","","","","",""
"Thurn and Taxis","21790","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441630","6.91102","7.09209","2.2571","601","24102","thing","Thurn and Taxis","2","4","60","60","60","2006","2,3,4","3,4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Tic Tac K.O.: Dragons vs Unicorns","346296","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204611","5.58869","6.46469","1.0833","9799","1474","thing","Tic Tac K.O.: Dragons vs Unicorns","2","4","60","60","30","2021","2,4","2","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Tichu","215","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535965","7.27899","7.5748","2.3421","244","26964","thing","Tichu","4","4","60","60","60","1991","4","4","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Tick Tack Bumm: Vibrations","331541","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908906","0","6.75","0","0","40","thing","Tick Tack Bumm: Vibrations","3","8","25","25","25","2020","","","","","","","","","","standalone","","","","",""
"Ticket to Ride: Az első utazás","218208","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535979","6.19613","7.01506","1.4746","2211","5622","thing","Ticket to Ride: First Journey (Europe)","2","4","30","30","15","2017","2,3,4","4","5+","No necessary in-game text","","","","","","standalone","","","","",""
"Ticket to Ride: Európa","14996","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535974","7.39735","7.52511","1.9171","174","132646","thing","Ticket to Ride: Europe","2","5","60","60","30","2005","2,3,4,5","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Tikal","54","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535985","7.11151","7.31885","2.7772","372","28803","thing","Tikal","2","4","90","90","90","1999","2,3,4","4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Time's Up! Party Edition","230262","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908934","5.97973","7.60381","1.1429","3237","1638","thing","Time's Up! Party Edition","4","12","90","90","45","2004","6,7,8,9,10,11,12","6,8,10,12","14","No necessary in-game text","","","","","","standalone","","","","",""
"Time's Up!: Harry Potter","347304","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908931","5.65283","7.37024","1","7232","799","thing","Time's Up!: Harry Potter","4","12","30","30","30","2021","12","12","","Unplayable in another language","","","","","","standalone","","","","",""
"Timeline: General Interest","131325","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441638","6.31568","6.7637","1.0696","1782","9023","thing","Timeline: General Interest","2","8","15","15","15","2012","2,3,4,5,6,7,8","4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Timeline: Star Wars","183797","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536007","5.64415","6.09696","1.1333","7462","1695","thing","Timeline: Star Wars","2","8","15","15","15","2015","2,3,4,5,6","4","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Timeline: Zene&Mozi","145189","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536005","6.21874","6.72112","1.086","2118","7033","thing","Timeline: Music & Cinema","2","8","15","15","15","2013","2,3,4,5,6,7,8","4,5,6","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Tiny Epic Mechs","257283","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","105100523","6.08672","6.68705","2.566","2670","10482","thing","Tiny Epic Mechs","1","4","60","60","30","2019","1,2,3,4","3,4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Tiny Towns","265736","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441652","6.99316","7.18975","2.0676","497","35203","thing","Tiny Towns","1","6","60","60","45","2019","1,2,3,4,5","3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Titkos szavak","275467","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73945879","6.66411","7.15101","1.9495","957","9857","thing","Letter Jam","2","6","45","45","45","2019","3,4,5,6","6","10+","Unplayable in another language","","","","","","standalone","","","","",""
"Tokaido","123540","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536019","6.74489","6.91401","1.7436","822","43172","thing","Tokaido","1","5","45","45","45","2012","2,3,4,5","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Tokió Királya","70323","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536023","7.01369","7.11814","1.4853","473","109651","thing","King of Tokyo","2","6","30","30","30","2011","3,4,5,6","4,5","6+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Tokió királya: Párbaj","422484","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310765","6.20985","7.13897","2.0952","2150","4014","thing","King of Tokyo: Duel","2","2","20","20","20","2024","2","2","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","IELLO; Reflexshop","Hungarian","2024","Hungarian edition"
"Tokyo Train","41052","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536039","5.7544","6.4323","1.0816","5262","1660","thing","Loco Motive","4","8","15","15","15","2009","4,6,8","6,8","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Too Many Bones","192135","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310813","7.86347","8.30154","3.8592","36","24869","thing","Too Many Bones","1","4","120","120","60","2024","1,2,3,4","2","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","Reflexshop","Hungarian","2024","Hungarian edition"
"Top 10","300905","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441681","6.76279","7.40233","1.0811","793","8554","thing","Top Ten","4","9","30","30","30","2020","4,5,6,7,8,9","6,7,8","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Top Spot","301446","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441683","0","6.10714","0","0","39","thing","Top Spot","3","5","0","0","0","2020","","","","","","","","","","standalone","","","","",""
"Top Ten 18+","334137","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","105100509","5.80476","7.27071","1.0909","4631","1189","thing","Top Ten 18+","4","9","40","40","20","2021","4,5,6,7,8,9","7","16+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Tortuga 1667","218530","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441673","6.32384","6.88927","2.0482","1754","11810","thing","Tortuga 1667","2","9","40","40","20","2017","5,6,7,8,9","5,7","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Tortuga 2199","265017","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908976","5.9774","7.07803","2.5769","3248","2591","thing","Tortuga 2199","2","4","90","90","60","2020","2,3,4","3,4","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Tough Calls: Dystopia","288276","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204461","5.58804","7.30599","1.1667","9839","429","thing","Tough Calls: Dystopia","3","5","60","60","45","2020","3,4,5","5","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Tranquility","288513","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204083","6.37447","6.93657","1.3465","1615","7591","thing","Tranquility","1","5","20","20","15","2020","1,2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Travelin'","205961","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310832","5.6356","6.87036","1.3125","7733","664","thing","Travelin'","2","5","50","50","20","2019","3,4,5","4,5","8","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Reflexshop","Hungarian","2019","Hungarian edition"
"Treasure of the Dragons","7483","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907936","5.64941","6.74517","1.1739","7326","685","thing","Treasure of the Dragons","2","5","20","20","20","2003","2,3,4,5","3","4–12","No necessary in-game text","","","","","","standalone","","","","",""
"Trial by Trolley","282171","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909064","5.77989","6.02094","1.0253","4938","11059","thing","Trial by Trolley","3","13","90","90","30","2020","3,4,5,6,7,8,9,10","5,7","16+","Unplayable in another language","","","","","","standalone","","","","",""
"Trio","352515","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310837","6.96916","7.38646","1.0457","526","20054","thing","Trio","3","6","15","15","15","2023","3,4,5,6","4,5","6+","No necessary in-game text","","","","","","standalone","","Reflexshop","Hungarian","2023","Hungarian edition"
"Trivial pursuit: Házibuli","436229","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310923","0","6.5","1","0","21","thing","Trivial Pursuit: Party! – Bite Size","2","99","30","30","30","2020","","","","","","","","","","standalone","","Reflexshop","Hungarian","0","Hungarian edition"
"Trónok harca: A király segítője","205610","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536074","6.19754","6.57967","1.2233","2202","9290","thing","A Game of Thrones: Hand of the King","2","4","30","30","15","2016","2,3,4","2","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Trool Park","246814","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441693","5.50725","5.85874","2.1429","22867","238","thing","Trool Park","2","4","45","45","30","2018","2,3,4","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Truth or Drink: The Card Game","319307","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310972","5.51173","6.23404","1","21436","253","thing","Truth or Drink: The Card Game","3","8","60","60","30","2019","","","","","","","","","","standalone","","","","",""
"Tsuro","16992","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536027","6.53426","6.66711","1.2195","1214","45793","thing","Tsuro","2","8","20","20","15","2005","2,3,4,5,6,7,8","4,6","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Tubyrinth","193161","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204634","5.53055","6.20239","1","16106","272","thing","Tubyrinth","1","6","20","20","20","2016","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"A tudattalan mélyén","329500","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132149374","7.14971","7.91569","4.009","343","12445","thing","Unconscious Mind","1","4","120","120","60","2024","1,2,3","2,3","14+","No necessary in-game text","","","","","","standalone","","Fantasia Games; Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Túl az Óperencián","189065","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441703","0","5.25","1","0","29","thing","Túl az Óperencián","2","4","30","30","20","2015","3,4","4","4–12","","","","","","","standalone","","","","",""
"Túlvilági történetek","280136","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441710","6.27077","6.94588","1.6458","1922","6155","thing","Paranormal Detectives","2","6","50","50","30","2019","3,4,5,6","4,5","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Turing Machine","356123","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132310984","7.17957","7.62912","2.5068","315","18160","thing","Turing Machine","1","4","20","20","20","2023","1,2,3,4","1","12+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Reflexshop","Hungarian","2023","Hungarian edition"
"Tussie Mussie","257614","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","105100477","6.45344","6.90658","1.1408","1412","12171","thing","Tussie Mussie","2","4","30","30","20","2019","1,2,3,4","2","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
